order_vendor_dbname,order_vendor_dbname
santinicol_1303000339,75
santissimostore_213861076,4
santistore_173983732,12
santocielo_498269713,7
santuariooutletonline_1262194739,2
santurbanesencial_1658282026,2
santytienda_197846645,5
sanycarstore_1588616646,2
sanzonbusiness_1336450923,5
saracastillo_167969512,1
saramanthaboutique_1518948682,20
saramielstore_147236676,19
sarasofiashop_995880314,14
saribell_234198509,1
sarithshop_402288022,4
sarobellezanatural_1206211305,32
saryana_403544872,2
saryshoes_865204973,4
sasata_490684758,165
savadetodounpoco_355870919,81
savashshop_781172626,37
sawabona_699636581,23
saye_1466786981,4
sayurisexshop_650913829,6
sccustom_278439285,19
schstore_620167916,26
screenshot_128078223,1
sdserviciopremium_902581032,10
sealashop_830533598,1784
sebas_1044259706,1
sebasstorecol_398706873,3
sebastore_1461895813,1
secretaysstore_109242144,32
secretodebellezacol_1380531892,120
secretosybelleza_974429900,9
securtech_1553736763,1
sedashop_906273089,4
seduccionpluszise_1068205935,248
seducedstore_304464297,89
seduxion_690418566,1
segolotech_1325086251,1
seguritechsas_1542489692,1
seguroysimple_1219617500,6
segusshop_1513086957,1
segutec_412242597,14
seionline_777466787,3
selah_649868285,4
selenereomienda_809920755,8
seletiene_1665418221,18
sellcecom_216076857,3
sellsexpress_1353185398,1
selotengo_1605044758,93
selotengoshop_1280665211,2
selvaloe_1413043253,4
sensacionmoda_367293261,28
sentimientopeluche_1463209756,2
senxation_1251522654,2
senyors_528815630,9
septembre21_1103526135,2
septiembre10_866633850,1
septiembre11_182264003,2
septiembre12_593012390,2
septiembre13_934225912,2
septiembre14_311778743,3
septiembre15_1222109890,2
septiembre16_777226614,1
septiembre17_1147467640,2
septiembre18_1685504138,2
septiembre19_141293141,1
septiembre1_1187976457,2
septiembre20_1446673432,2
septiembre22_948272442,5
septiembre24_445022081,2
septiembre25_465948792,3
septiembre26_54598305,2
septiembre2_1645135165,2
septiembre3_709992908,4
septiembre4_1689319554,2
septiembre5_758268098,2
septiembre6_120450961,1
septiembre7_1313861783,2
septiembre8_1595073915,1
septiembre9_131972619,1
sequencesportwear_1145324568,11
sercast_819610151,198
serena_1445221726,9
serendipitystore_1617594241,10
serenityshop_719288658,44
sergiom_208636474,1
sertumejorversion_1559875720,2
serviciocontraentrega_1264241718,110
serviciosdigitales_795607160,1
serviciosdigitalesmalidd_955693599,11
serviexpress_95420510,1
serviventasonline_642240226,2
servytecnologiadfd_1360560509,1
seven_1217078838,9
sevenplants_192217501,2
severy_530485960,315
sexclusivestore_1570129160,3
sexotik_1368285850,5
sexualmente_1466743146,5
sexuniversal_1249765606,43
sfivestore_1535469939,25
sfranco_558472776,2
sglabel_1222028768,1
shaap_1518081696,4
shaddaishop_923844730,2
shalom_687012870,270
shalomclau_75310173,1
shalomdistribuidormayorista_55686746,76
shaloombazar_505312914,1
shamballashop_568613177,6
shammah_22352733,1
shan_923877660,16
shanti_274188303,1
shaos_516007901,1
sharayvariedades_702900093,1
sharitostore_1151310579,14
sharlothstore_300641932,1
shekerout_1259049058,189
shekinahstore_1000221511,41
shela_575280868,5
shenaifstore_1399092482,368
shillandstyle_832050922,1
shinestore_898500036,1
shippcommerce_1048118740,7
shipposhoppe_1260430700,45
shoesbogota_394818130,102
shoeseli_1148008864,229
shoesjm_1458161478,56
shoesjvo_956869673,1496
shoesnaomystore_453097051,61
shoesnn_559429403,11
shoesportjb_1376111929,5
shoessplash_1206120022,776
shoesyanitza_94859792,66
shofistore_1269168710,15
shogift_870565320,1
shomming_473527953,11
shooppeando_1031304490,1
shop24horas_244784320,184
shop44mind_500244411,3
shopaholic_255931465,3
shopaholicboutique_1069439988,9
shoparcoiris_387265133,127
shopbrazilcocoa_1388714566,84
shopcompralohoy_1345240124,103
shopdaddy_62773801,14
shopeaglobal_510831445,9
shopeecompras_392945795,6
shopenda_265812509,13
shopexito_1142299103,3
shopexpress_1514087556,1
shopexpress_439797344,226
shopfenix_253044165,1
shopfinity_1483728088,1
shopglobal_481877811,1
shopiastore_671562162,1
shopigood_1029026857,2
shopilatino_339330319,1
shopingskyline_1166752686,7
shopissmart_1184105805,11
shopjade_1485103448,97
shopjade_1626142480,66
shopking_475302287,85
shoplights_706805549,31
shopline_1398618217,6
shoplisas_981016739,27
shopluna_1055537716,8
shopluxuryleylu_753524813,64
shopmara_1040502677,5
shopmynation_387491268,128
shopofthem_205830246,1
shoponline_1613111579,917
shoponlineb_401376648,17
shoppay_1130576964,4
shoppermarket_859880124,4
shoppernolimit_1658484693,1
shoppinera_1016336919,15
shopping_1447372163,2
shoppingclubco_112023343,1
shoppingdigital_1081461762,11
shoppingenlinea_544435419,18
shoppingexpress_305673159,1
shoppingfullconnection_40966133,8
shoppinghome_1474959423,2
shoppinghouse_1371826711,184
shoppinglifecolombia_1227978031,33
shoppingmixam_801423570,2
shoppingoficial_1201523701,662
shoppingparisfashion_69714814,32
shoppingparty_43232946,10
shoppingtec_90595129,66
shoppingtime_60464855,2
shoppingtopstore_785780343,35
shoppluscol_198152670,171
shoppmarket_323086913,3
shopprogress_1005720812,2
shoppynation_429188556,8
shoprey_568823818,19
shopship_145624158,5
shopsmart_980089876,5
shopstore_654453768,19
shoptastic_1122883438,2
shoptenistita_1275579072,2
shoptokio_449174570,12
shoptupromo_144647256,3
shoptv_917570404,27
shopxpress_1020142561,5
shopydojo_1502779618,2
shopywaoo_943068925,1
shopzilla_51678626,2
shorit_267457401,55
shotvra_1324683324,4
showit_167204439,93
sidney_1463410662,40
siemprebella_297831448,10
siemprebellaapp_833427727,122
siempreenlinea_188005919,26
siemprejoven_1164571368,20
sierrasbogota_1321408034,1
sierrasbogotastore_491767207,5
sigmatech_246794177,32
sikerclubmotos_386500111,65
silice_1172381169,6
silomonshop_207506196,1
siluetasstore_1547880312,543
silverdream_1190132508,19
silverstore_642152328,1
silvy_386743669,86
simplestore_1126937778,36
simplestoree_969127290,119
sinfonicshop_112703003,20
sinvisastore_2606010,5
sionfit_459934343,99
sionhome_139055242,102
siononlinestore_464250575,2
siquemegusta_1540245786,9
sirualstore_116578059,4
sisforms_640286632,5
sistecdro_823465532,1
sistemastyc_1485422135,2
sisu_1179531782,1
sitionline_471649142,23
siv_768114168,1
six_1100826178,246
sjvisionshopping_1373094396,1
skalasportstore_41709,2
skig_1088926710,4
skincarebaq_1662529622,4
skinlevestore_325786816,1
skullstore_321898268,3
skyclub_1015689389,22
skyclub_1209849015,22
slakquickshipping_977619950,1
slashers_1559820754,1
sleeks_772646892,182
smartbreak_853794541,17
smartcenter_557069162,139
smartfox_402043450,262
smartfuture_683269791,2
smartfy_1310012653,14088
smarthhousetecnologia_719778178,15
smarthome_1245032034,1
smarthub_892521946,11
smartinnova_547027507,17
smartinnova_625108645,9
smartpicksstore_1230239887,2
smartprove_878985896,3
smartsecurity_1601856691,60
smartshopper_287254566,8
smartsolutionslb_217363973,87
smarttech_1522978031,1
smileshop_1394688320,21
smilestore_492279412,380
smookwapecol_1615598380,4
smookwapestore_448565373,2
smoothskintech_1211700855,120
smtiendaderegalosimportados_1369762215,5
sneakcare_430419634,73
sneakeradictoscol_1136612714,3
sneakrplanet_769016994,9
snoopylotostore_656088672,19
socieadesac_1249850585,15
sodicetjeans_456433497,5
soffashion_1634039948,75
sofiastoresm_1426111653,1
sofisebasshoppingvariedades_399610452,11
sofisslabodegajks_1490132366,4
sofistore0421_1168704267,1
sofistyle_1129864812,47
sofitstore_657124823,90
solanyeconfecciones_1056374436,10
solarfritts_1111281851,27
solaysvariaditos_584334627,30
soloherramientas_77506938,1
soloofertascali_565481296,5
soloofertasstore_1008623807,24
solucionalocol_223251002,1
soluciondigital_1085908774,2
solucionefectiva_1009287612,409
solucionesae_527333669,1
solucionesdelfuturo_98872595,28
solucionesdigitalesayp_332130061,47
solucionesentecnologiasd_840880152,2
solucionesinteligentes_667787569,1
solucionesshopp_447389484,22
solucionestecnicassa_103084119,4
solujo_191072764,27
solycompra_1490734720,2
sombrerovueltiaotienda_76419948,79
somdshoping_1291449038,1
somosmundial_1549603549,87
somosninos_795008013,8
sonarelenceriadehogar_425335039,1
sonictunes_760431371,7
sonivoxstorecolombia_99420597,127
sophieboutique_1366015506,57
sophieshoes_817267545,2
sophiesstore_1384408059,3
sophishoes_222685458,114
soportechbga_953365077,6
soportesjpvm_888147792,1
soportesyaccesorios_1472132312,150
sortekids_683918584,3
sotoredsas_359433406,1
sotos_1476260228,30
sotosport_1023589046,53
sotrendshop_1117416004,30
soundwatchstore_31479921,8
soxcolombia_546236493,148
soxsas_762940062,3
soysaludable_100320957,1
soystore_297888328,1
spacecheap_228205534,1
spamotos_524871861,18
spartanbga_273704990,146
specialshoes_1655543513,32
speedstoreco_1400777692,4
splashmayoristas_1546272848,1
splashpiscinas_922717857,39
sport7sevenn_611391598,30
sportclay_936155657,1
sportessentials_479642539,3
sportfree_1470122625,15
sporthobbiesjb_1023585260,2
sportidasas_204298479,126
sportify_623887911,12
sportlifebog_82752049,86
sportlikes_678595480,112
sportmega_576670035,200
sportsshop_1314856023,5
sportwearcolombia_1436300761,1
spotshop_242910862,1
springveency_1066117477,126
srgalban_1614386885,1
srshop_1614664519,4
srzanahoriabyt_538720080,3
ssakystore_1526553020,12
sstilecomercializadora_1331910224,2
stabaknocolombia_626025045,155
staccesorios_1030616998,56
staccesorios_890496492,6
stanvirtual_793738971,1
starbikersas_750165047,35
starfashion_780144138,124
starfashionshop_434905471,45
starproducts_1652849192,6
starstore_818663810,29
startup_41109797,2
starz_1316942094,1
stationapple_274747175,1
stattus_690277395,215
statusking_440542564,1
staystronghealthy_194600021,49
stechex_972506260,11
stefystore_82107525,1
steho_198582511,17
stellarstylus_65001549,2
stenshopping_1297176056,3
stevensshop_1131598126,3
sthepastore_1330977525,1
stiventecno_180038063,28
stocky_444650841,3
stoik_1534997867,1
stopstore_766373689,664
storealba_111368615,6
storealfayomega_416029923,10
storealien_619345604,1
storeangy_183322201,3
storebear_59333521,4
storecas_1195648837,31
storecc_1143992322,7
storecool_1333234898,38
storeenlinea_917407854,16
storefive_1652500538,34
storeghei_1201054684,8
storehr_1527413950,1
storeinnovacionesjh_1009663789,3
storejero_311118089,5
storejose_1179908633,1
storejyl10_1089348450,2
storekarolychris_104625668,5
storelasdoss_202281411,3
storelinecomco_374906174,10
storelovelyladymx_104103085,5
storemia_444175242,293
storemm10_1298232738,70
storemorelo_221231616,2
storenaomy_999716154,57
storeonline_133204077,1
storeonline_1567266842,7
storeonlinejhslc_1632022197,2
storeopen_858038457,2
storeorioncom_690178620,8
storepcmp98_37986814,1
storepro_53075280,19
storeproducts_1365724369,13
storepyeonline_1127974819,1
storerg_1062396262,24
storesecurity_938921025,2
storeshop_776141202,6
storeshopu_767004720,1
storetechnology2_1466594173,12
storevirtual_970811304,5
storevs_1009247848,50
storewin_398366301,2
storeworldend_662098807,1
storlinecamar_113352448,2
stormfirex_380857649,3
stormshop_914836608,20
storyteam_311125279,10
strainavi_697263769,2
streetwearbogota_1575691859,2
strikehead_944199287,1
strongvitaminsstores_1584090312,11
studiofyds_1041229002,2
style3d_711574716,2
styleboutique_1471585582,11
stylecode_154654331,1
stylelight_761441388,5
stylemom_1056482014,104
sualoja_213010563,2
suanstore_624083902,6
suaveall_1497285209,21
suaveallco_1231871680,1
suavesensacion_354427164,2
sublimecol_1092969042,45
sublimo_946307968,9
suburbanstore_71661765,242
sucam_1673694872,2
sucursalmj_698275880,7
suilec_466881039,29
sukhahogar_336472891,1
sumacomercialcaribide_789103601,24
suministroglobal_588209142,5
suministrosydisenostacticosfenix_399903307,1
suministrotecnologico_437234152,1
summercool_685122351,1
sunglassesatnight_442994687,5
sunstore_114647975,36
suntuositystore_231174377,7
superahorro_654104924,3
superas_1589531096,2
superbeauty_1463695399,11
supercatalogo_1583830443,138
superdeals_1047024364,12
superdistribuciones_1605060301,5
superebajas_197998709,3
superecowashpremium1_1501774157,9
superkool_456957004,5
superluck_603518241,3
supermarketcolombia_107294108,1
supernaturistavidabga_1401520181,3
superoutletcol_18348017,37
superpet_1479832006,3
superprodutoscolombiaonline_666963259,75
superpromocionesrodriguez_1282906355,585
supershopping_598643655,10
supershotmq_743382749,5
superstore_534003590,5
superstorecol_544633595,73
supertiendaweb_1591920025,101
superttienda_621542686,9
superventascol_576970788,242
suplementoslatam_1097282274,777
supremeshopco_569741167,1
suribelleza_416972161,2
surtidoradelhogar_1290126557,1
surtiedward_1566830619,3
surtiendabellezayvariedadesbm_146592403,40
surtimaxcali_562745763,9
surtiwolf_1227948274,812
susa12_15768504,3
susanacausil_1493275428,2
susancc_375682397,2
susanccccc_358841202,2
susi_464080260,4
susicaly2423_1437595505,5
susisui_973357068,2
susniaproducts_1441300196,6
susy2023_1086767140,12
susy235_602658814,2
susyyyyyy_1198954310,9
suzystore_677265006,122
sweetbabiesvs_1538248375,1
sweetdecoo_329201819,1
sweetessences_1013071140,2
sweethair_1305617525,4
sweethomecolombia_374857060,16
swiftmart_451532428,1
sxnegociosdigitais_413508451,15
syadetodounpoco_926422168,15
sybshoes_413466624,3
symoulet_669584812,70
synergiaroots_143817362,4
syrstorecolombia_567239302,4
szstoremedellin_969181640,37
t3cnolog1_74545309,1
tabacosstoree_1086754165,1
tabatastore_19099580,12
tacticalnpc_1209843547,3
tagmoda_1436838083,53
taherstore_1192009225,4
takeitawayshop_1403317863,16
talabarteriayjoyeriajc_327932524,11
talanqueras_1452233447,5
tanyashoponline_1151917637,1
tapecenter_1240537841,26
tarsis_528261941,5
tarvos_1115108456,5
tatijuanropayaccesorios_1430653805,2
tau_534194624,3
tawcashopcolombia_1208866584,3
tcaccesorios_1118467319,2
tcgadgetstore_874705813,1
tcnostore_1405150273,9
teamsportsofficial_1105277421,301
tebiaccesorioscol_2703348,259
teca_4817177,6
tecemotos_1498413242,685
techboxcolombia_1021331765,10
techcentercolombia_362605887,25
techcuna_1441388869,6
techforge_539415673,2
techmasters_382691112,1
technobyte_1605805029,1
technocarbogota_987273004,306
technocarcolombia_203408752,82
technologyataclick_995708695,2
technologyword_361217130,1
technosecurity_1098357371,7
techspotco_1588481684,1
techstore_913621894,1
techstreet_1192185906,15
techthing_432887289,1
techvisionstore_1182134939,2
techzone_1360807181,93
tecnhoshopsa_979653254,1
tecnoasesorios_303892617,1
tecnobaratoshopcolombia_198308522,34
tecnobellezadoricont_1021201565,53
tecnocolombiashop_85234902,81
tecnodf_837988365,2
tecnofavi_1169716224,1
tecnofystore_991214017,1349
tecnogik_499876179,2
tecnoguty_82605687,2
tecnogy_235229207,30
tecnoh_773595223,10
tecnohogar_1064041107,1
tecnolive_1283752590,98
tecnolocolombia_1062696247,2
tecnologia4doce_548209923,1
tecnologia_1643423798,2
tecnologiadani_448694116,4
tecnologiagp_101215622,14
tecnologiajlsm_1060216074,58
tecnologiamayorista_906049712,528
tecnologiasuperior_184492790,1
tecnologiavilla_73052857,14
tecnologiayaccesorios_1104011635,1
tecnologym_1630813302,24
tecnologystom_1574736906,44
tecnolypluscolombia_1618336180,44
tecnomacr_566967696,2
tecnomak_96791938,1
tecnomas_1176261919,1
tecnomovilcol_1280442459,138
tecnomovilcolombia_1434671141,2
tecnoonline2_441843845,41
tecnooptimacom_348327917,2
tecnooriente_1459738288,1
tecnooutletco_1462193333,3
tecnoplus_627023144,333
tecnopolisstore_1400038273,130
tecnoproecommerce_27365889,4
tecnopunto3m_1568359091,2
tecnoquark_829118873,640
tecnoshopcolombia_1521802934,22
tecnosmart_437240171,11
tecnosoldelcaqueta_495218666,41
tecnosolucioneslineacredito_889136413,4
tecnosur_206001043,4
tecnotiendabogota_1242468312,233
tecnotronik_1532831259,145
tecnovatum_1432169611,3
tecnoventas13_269722383,2
tecnoworldstore_1587482031,4
tecnoyoung_765887108,22
tecnozone_927181003,286
tecnuly_664526256,2
tecnystore_392520775,35
tecprod_1270630374,2460
tecshape_104307669,2
teffystore1_1427018403,37
tefystore_633033364,4
tejidodigital_426516619,11
tejidoscardona_1165719307,1
tejidoscasadiego_518591887,53
tekashop_848941791,4
tekastore_634523806,4
tekki_563237750,2
teknova_1263864046,1
tekohome_1032977317,1
telassofas_462128567,2
tellenzi_1485716723,612
telocompro_97403224,29
telovendomundo_26308211,28
templodebelleza_220501596,102
templumstore_273282319,2
tendblue_96890665,2
tendenciasshop91_1469731469,2
tendenciasynovedades_1320192396,12
tendenciaup_173269354,1
tenderimport_1207571905,35
tengaloencasa_942331441,2
tengapaquelleve_639554107,14
tenisexpress11_458083568,33
tenismonster_1405403426,3
tenisyropavip_178048340,5
tenlineacom_962559588,11
tenniscahetel_999588276,2
tennissam_185708741,1
teoh_1424615327,4
tephystore_1112620935,3
terazul_1306270792,1
territoriooffroadshop_315250529,26
tesorotropical_607403538,20
testdropshipp23_162070824,9
testtwodrop_804079258,21
tevendo_871547792,26
texcal_1625986477,38
textiledream_701227493,12
tgw_997931121,10
thalishop_1319841290,6
thalymastore_759678077,4
thebikersroad_1247459802,11
theblackstore_141716985,352
theblousesindustry_779599838,11
thebox_130702414,1
theboxstore_1453492420,1
thecnodigitalstore_538008672,3
theglobalplacestore_1418591786,34
thegod_136351506,2
thehuntersas_1303302238,1
thejirehstore_1196471818,1
theking_404898507,16
themobart_927522061,1
themompis_68479827,201
themonkeyshop_1499090444,2
thenewdevice_889260549,24
thenomadshop_1371487008,6
theo_1209513439,799
thepalaceshop_1046077314,5
thepeak_273331276,1
theprince_10144359,411
theprincessbyvalentina_884751701,10
therivershark_1387231856,68
theser_1134521199,8
theshoeslab_986315327,195
thestore_1191236953,4
thetecnologystore_205416754,2
thethonystore_1671077675,8
thevitalityforce_1034669852,52
theworldathome_1426864675,6
thiansatore27_942244808,2
thiansstore_610502261,45
thimatv_303652794,22
thingcenterdistribuidora_768537359,4
thommy_926077079,2
thttienda_644578573,14
thttodoenherramientas_569415642,69
tickcentertegnology_934160784,44
tiempsport_172229781,5
tienda10colombia_394473394,1
tienda1a_555505410,6
tienda360_380893689,3
tiendaabriltv_381480404,13
tiendaac21_277178489,5
tiendaacme_1283097319,37
tiendaamigoscolombia_965267519,38
tiendaanimalbodegamayorista_300080584,243
tiendaavance_1424385368,11
tiendaavante_365659311,13
tiendaavanzar_1297994083,31
tiendabeautycolombia_1537505867,2
tiendabellamujer_689121735,5424
tiendabellavida_569980064,3
tiendabellezaonline_1074690603,1
tiendabenitosas_1129173163,2
tiendabhutan_1320800723,2
tiendabl_946491860,60
tiendabucket_1130315387,7
tiendacabezas_1464148963,11
tiendacali_764529884,16
tiendacany_767937857,1
tiendacaribeonline23_662790722,95
tiendacava_26008994,2
tiendacercana_1622321511,1
tiendacheap_392599062,111
tiendacloys_1504461861,2
tiendaco_1585467835,123
tiendacoheli_85594928,13
tiendacolitasfelices_540438553,6
tiendacolombi_1112582530,1
tiendacolombia_275588109,1
tiendacolombiaonline_1176136340,55
tiendacolomboo_1377947785,10
tiendacompleta_1446955525,277
tiendacomprapremium_1551096011,21
tiendacristalcolombia_1059623278,1
tiendadaiko_275810155,18
tiendadeana_454372902,1
tiendadeara_1231362420,13
tiendadebellezalaukmil_467713645,59
tiendadecolombia_469122539,2
tiendadecomprascolombia_77091857,66
tiendadegio_657255937,3
tiendadeluzdi_1252202128,1
tiendademono_1218195943,5
tiendaderegalossandra_486301657,4
tiendadesamuel_66266401,3
tiendadeteo_1611784331,96
tiendadetodo102_1237573670,53
tiendadianabaena_819390425,13
tiendadianitacolombiaonline_972011821,115
tiendadiez_374238793,20
tiendadigitalco_1257805312,1
tiendadigitalhnd_1469644208,32
tiendaditrix_781595962,5371
tiendadtexpress_1327396517,43
tiendaebenezer_1304022469,4
tiendaelectrica_1527969547,1
tiendaelfulano_1087961402,1
tiendaelite_335820834,58
tiendaeliz_1629410783,2
tiendaelvegaa_1124142291,1
tiendaenlanube_472789268,10
tiendaenlinea_606982576,3
tiendaenlineaamms_270999130,31
tiendaenlineajuanchovariedades_1297137814,41
tiendaestore_1425451264,2
tiendaexito_272170424,16
tiendaezconner_1676924943,3
tiendafacilita_120541683,201
tiendafamiliasdehonor_1143830380,1
tiendafantasticshop2_360422027,45
tiendafelipeoliveira_813000686,7
tiendafizzo_300128296,24
tiendaflopy_1275620428,6
tiendafm18k_1491533013,1
tiendagaju_1193370463,1
tiendagampa_591845208,142
tiendagangazo_821835024,23
tiendagavag_1510967606,3
tiendagaxo_405430022,6
tiendaglobal_548448984,22
tiendaguaa_1137296904,44
tiendahnd_1452238068,1
tiendahogarcolombia_358516077,4
tiendaideascomerciales_303878744,5
tiendaimiza_589823252,60
tiendaivandi_446796396,47
tiendajscompany_513865922,12
tiendaking_89050863,7
tiendalabendicion_1536521195,1
tiendalabendiciondedios_1430632352,5
tiendalaesperanzavitual_1505853610,4
tiendalafelicidaddecomprar_482640769,7
tiendalaizu_728598499,31
tiendaland_1517858187,4
tiendalaprincesa_1078204102,13
tiendalatam_533915751,46
tiendalaunion_1542530390,9
tiendalc_728502134,63
tiendalibre_1378684322,4
tiendalinaje_977047732,27
tiendaloquetunecesitas_12997551,101
tiendalucecita_61159506,1
tiendaluxo_882399411,1
tiendaluz1_733219830,1
tiendamagneto_1197488146,208
tiendamaleja_1274588984,1
tiendamalexa_738088567,62
tiendamalu_1410194269,8
tiendamaniacomco_135149300,3
tiendamao10_1206911121,39
tiendamariana_1557526792,4
tiendamarie_778954609,1
tiendamartinna_716127363,181
tiendamarujo_213523267,179
tiendamary_439609305,747
tiendamary_564452547,77
tiendamary_86152915,7
tiendamayorista_1558653175,2
tiendamejoresofertas2_1457346256,141
tiendamejoresofertas_488748692,2569
tiendamichelle_1449835124,17
tiendamisahorros_1276512316,49
tiendamix_1131815131,1
tiendamix_1307922826,325
tiendamixtop_983864141,1
tiendamorsal_729584010,4532
tiendamotis_633896373,1
tiendamstore_1432191482,22
tiendamyj_768412212,13
tiendanaturakate_627937177,2
tiendanaturalbog_1644562745,61
tiendanaturistahabitosaludable_1273252013,11
tiendaneacolombia_574908280,89
tiendaneilifashion_400749248,3
tiendanovedadesggr_1111890205,3
tiendanovedosa_1552566957,40
tiendanueve_53026693,18
tiendaoferrero_1448933801,4
tiendaojosluna_64632546,1
tiendaonlica_1375478605,1
tiendaonline12_785470264,1
tiendaonline1_691524518,1
tiendaonline_985600486,2
tiendaonlineashop_328088809,53
tiendaonlinecolombia_653660770,62
tiendaonlinedh_900511606,1270
tiendaonlineelahorrodigital_1127372456,95
tiendaonlineeyktm_319910419,1
tiendaonlinefp_1661596266,54
tiendaonlinehnd_212113279,3
tiendaonlinepagasencasa_1647613605,59
tiendaonlinerevolution_1319168716,2
tiendaonlineross_397824314,5
tiendaonlinerufran_171751839,7
tiendaonlinesmile_765761225,10
tiendaparati_373280471,1
tiendapensandoenti_871352872,47
tiendapones_1464995634,1
tiendapp_1594083075,2
tiendaprati_536666886,9
tiendaquieromas_1254553169,1
tiendara_1005974152,28
tiendaripardo_683030023,10
tiendarivas_652175915,19
tiendaroanjo_809866681,24
tiendaroja_298946479,14
tiendasalfa_1357767318,1
tiendasalzoko_655033908,1
tiendasaz_1339026060,4
tiendasbooz_1374377302,182
tiendasdt_1295887041,23
tiendasebas_511388677,17
tiendasebasruiz_584806884,6
tiendasgavag_16463221,117
tiendashirley_1248751916,1
tiendashopexpresso_554814641,163
tiendashopinngyalgomas_707872327,39
tiendashopmary_1075944367,13
tiendashoppingstyle_764562296,84
tiendashops_1430877440,2
tiendashopy_868912911,1
tiendasiervo_1261614928,105
tiendasjg_1246115388,1
tiendasm_328664250,17
tiendasmaximum_157047694,1
tiendasmedranos_780611358,16
tiendasolidariahuellasdeamor_343164002,4
tiendasportlife_438059337,2
tiendassammy_1627079255,5
tiendassport_362919596,23
tiendassusalud_682381152,610
tiendastandy_849481421,1
tiendastorie_1090269138,4
tiendasuldex_1298584865,34
tiendaszomm_599190847,5
tiendatdup_504106793,6
tiendatecnologicarimo_705087744,48
tiendathiayuri_975912689,1
tiendatht_602993721,156
tiendatian_1439130601,205
tiendatlucky_1018831026,2
tiendatytoalba_1301691861,1
tiendavalsof_1557842063,1
tiendavariedaddearticulos_1060978213,1
tiendavariedades_1380476631,3
tiendavariedadescortes_482202153,4
tiendavariedadesshopping_369063712,4
tiendavariedadmaripugue_1442365608,16
tiendaverdeoficial_504137704,1
tiendaversatil_1536076001,1
tiendaversatill_134405081,250
tiendaversaty_189543717,7
tiendavilla_1310753441,142
tiendavirtual100_306965988,10
tiendavirtualai_906030998,1
tiendavirtualakire_29274318,1
tiendavirtualam_417530869,10
tiendavirtualcom_780810830,1
tiendavirtualdcstore_1013752936,10
tiendavirtualdetodito_511364891,21
tiendavirtualdropzone_1691360958,13
tiendavirtualemily_1649023800,157
tiendavirtualenmalia_501646036,14
tiendavirtualhermanosvillalobos_329138676,15
tiendavirtualjd_937092468,107
tiendavirtualks_1256678987,89
tiendavirtuallasucursal_1228572588,9
tiendavirtuallorenabuitrago_508867089,52
tiendavirtualmilu_1375891461,9
tiendavirtualnaranja_130186825,24
tiendavirtualokey_1399883859,35
tiendavirtualrosa_1475881391,2
tiendavirtualrua_409617569,1
tiendavirtualsady_482006993,7
tiendavirtualsalome_1124411109,4
tiendavirtualsandi_1050458173,2
tiendavirtualsofi_298619070,40
tiendavirtualsoluniversalcolombia_78969164,3
tiendavirtualtech_605822071,1
tiendavirtualvalentina_1594319237,6
tiendavirtualyij_1248413443,144
tiendavirtualyolis_126624264,1589
tiendaviviflor_27410194,5
tiendawebmas_1207905044,3
tiendawebmundial_285987175,22
tiendayosepmedellin_168387170,85
tiendayu_892211684,24
tiendayube_1531860025,68
tiendayuyis_611326131,1
tienditalulu_310830234,21
tienditaonline_1427239782,3
tierradeofertas_614884596,2
tiffanystore_1661396779,17
tiffanystore_731314510,1337
timehome_830757902,375
timeinstyle_1550414998,6
timelytrade_1198277649,1
timko_692066730,1
tinastore081_971491006,2
tintechnology_1418919042,2
tirndaonlineelencanto_1424917495,6
titanshopcolombia_239804869,144
tittopuloaccesorios_1122233522,3
tlovend_1482327474,1
tmaxtechnology_1203922670,19
tngventas_1100861950,8
tntspors_696329580,36
tntsupernutrition_1500376912,1
toccalostore_5307121,1068
toclo_24573291,5
tocoraimportaciones_212086532,1
toctoc_269827624,9
tocuyostore_414218513,5
tocxojeans_514282235,211
todaclasedeproductos_451165301,27
toditocachivaches_263591590,1
todoaqui2023_973934841,3
todoaqui_341319913,3115
todoaunclic_595031706,5
todoaunclick_941447965,185
todobebe_70157089,101
todobonitocloset_1093069491,474
todocasashop_1574792695,3
todocity_1239859969,37
todocolombia2002_1456245206,223
todocompra_35829280,1
todocomprascolombia_532916696,268
tododiatienda_989127573,1
todoenlineashop_1673091554,1
todoensoldaduras_781617810,128
todoentubolsillo_1438219505,883
todoentupuertaonline_854122642,10
todoenunclick_184941262,2
todoenuno23_1351812454,4
todoenunoshope_706581235,4
todoenunotiendavirtual_1399997506,8
todoenunovariedad_1351574021,174
todoestaaquy_1636594754,4
todofami_1475163001,37
todogusta_972881909,3
todohogarambientepremium_1050000398,22
todohogarcol_1530945701,11
todohogarwd_27166224,125
todoloquequieres_876296485,2
todooptimo_657514829,1
todoparati_335510715,8
todoventas_187442904,1
todoya_352699577,2
todoyacolombia_1014506605,1
todoymass_1461415159,2
toendaderopablackbarbie_291903639,1
tokeeshop_459938731,66
tokioperformance_1430353118,2
tokkistore_392073481,2
toktrendy_1565187054,2
tokyobya_936429745,3
toldilloscom_629493940,21
tomilastore_1214081443,1
tonitostore_162547712,2
tonyshopingbebe_946616976,7
tonytimes_723627921,27
toofit_1015368009,196
toolshouse_1454386184,14
toolsperfetcs_666209245,8
topcenter_147845019,5
topcolombia_261911593,1
topdress_605657653,3
topjade_615230528,141
topmarketcol_1055354008,1
